INCIDENT_ID;DATE;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;X_13;X_14;X_15;MULTIPLE_OFFENSE
CR_42882;11-nov-97;0;4;4;6;5;4;2;1;6;1;316;1;113;130;34;1
CR_182724;05-APR-16;0;37;37;0;0;5;6;0;5;1;249;1;103;130;34;1
CR_161427;3-jun-13;0;4;4;6;5;1;0;1;6;1;316;1;103;130;34;1
CR_156118;2-jun-12;0;16;15;0;0;6;4;2;6;1;303;1;103;62;34;1
CR_112507;09-APR-06;0;4;4;6;5;1;0;3;6;1;303;1;54;107;34;1
CR_174514;21-APR-15;0;21;23;4;1;6;4;0;5;1;174;0;97;93;0;1
CR_50387;09-AUG-98;0;4;4;6;5;2;7;1;2;2;174;2;72;62;34;1
CR_51006;17-JAN-98;0;6;6;4;1;6;4;0;5;2;179;1;72;103;36;0
CR_29390;21-oct-95;0;33;32;2;1;7;1;1;6;1;249;1;12;29;34;1
CR_110849;3-may-05;0;42;42;7;3;6;4;2;6;2;316;2;92;130;34;1
CR_86449;6-sep-02;0;29;29;9;0;4;2;1;6;1;249;1;103;29;34;1
CR_93241;28-JAN-03;0;24;24;0;0;7;1;0;5;1;249;0;103;29;34;1
CR_29479;04-JAN-95;0;33;32;2;1;6;4;0;5;1;174;0;116;93;0;1
CR_86598;23-jun-02;0;33;32;2;1;6;4;0;5;1;316;1;109;62;34;1
CR_97109;04-AUG-04;0;3;2;3;5;3;5;1;0;1;249;1;109;142;34;1
CR_143821;10-nov-10;0;19;19;1;3;5;6;1;2;1;303;1;72;142;34;1
CR_82484;28-may-02;0;4;4;6;5;3;5;1;6;1;316;1;103;62;34;1
CR_10866;18-APR-92;0;49;49;6;5;5;6;0;5;1;174;0;92;29;0;1
CR_56247;02-AUG-98;0;47;48;7;3;6;4;3;5;1;0;1;72;142;34;1
CR_57614;15-AUG-99;0;4;4;6;5;1;0;1;6;1;249;1;54;80;34;1
CR_32017;23-feb-95;0;49;49;6;5;5;6;1;6;1;249;1;109;29;34;1
CR_23670;11-feb-94;0;45;45;10;3;6;4;3;2;1;316;1;112;142;34;1
CR_109831;29-AUG-05;0;35;30;3;5;1;0;2;6;4;316;4;12;29;34;1
CR_45332;17-sep-97;0;25;25;9;0;3;5;1;6;1;316;1;103;62;34;1
CR_143757;20-DEC-10;0;18;18;9;0;3;5;1;5;1;249;1;18;87;34;1
CR_84747;18-JAN-02;0;16;15;0;0;4;2;0;5;1;249;1;103;29;34;1
CR_174358;01-AUG-15;0;19;19;1;3;8;3;0;5;3;249;3;103;29;34;1
CR_171348;10-jun-14;0;40;40;2;1;8;3;0;5;1;325;1;103;142;34;1
CR_90497;17-AUG-03;0;4;4;6;5;1;0;1;6;2;316;2;103;80;34;1
CR_145858;1-may-10;0;36;34;2;1;8;3;1;6;1;316;1;92;62;34;1
CR_65034;06-APR-00;0;4;4;6;5;1;0;0;5;1;127;1;103;29;34;1
CR_24246;20-AUG-94;1;49;49;6;5;16;12;0;5;20;249;20;103;80;34;1
CR_93481;15-jul-03;0;24;24;0;0;4;2;2;6;2;249;0;103;130;34;1
CR_92200;8-oct-03;0;16;15;0;0;1;0;0;5;1;174;1;98;29;34;1
CR_155116;17-jun-12;0;4;4;6;5;4;2;1;5;1;249;1;103;62;34;1
CR_151874;23-AUG-11;0;33;32;2;1;7;1;1;6;1;249;1;103;29;34;1
CR_63262;18-mar-99;0;40;40;2;1;3;5;1;6;2;179;1;103;29;34;0
CR_120763;11-oct-07;0;4;4;6;5;4;2;0;5;1;174;1;103;93;34;1
CR_75650;27-nov-01;1;9;10;7;3;15;10;1;5;1;174;0;18;29;46;1
CR_153465;25-jun-11;0;42;42;7;3;9;8;2;6;1;249;1;98;29;34;1
CR_131946;14-may-08;0;33;32;2;1;7;1;1;6;1;249;1;92;29;34;1
CR_134443;28-nov-08;0;47;48;7;3;6;4;0;5;1;174;1;72;142;34;1
CR_41941;29-jul-97;0;4;4;6;5;4;2;1;6;3;0;3;72;29;34;1
CR_162613;13-nov-13;0;16;15;0;0;1;0;1;6;2;249;2;24;29;34;1
CR_172075;16-sep-14;0;49;49;6;5;4;2;1;2;2;74;1;72;107;9;0
CR_50676;21-sep-98;1;4;4;6;5;16;12;0;5;1;174;1;67;29;34;1
CR_92859;6-jun-03;1;22;22;7;3;15;10;0;5;1;174;1;103;142;34;1
CR_31783;10-may-95;1;47;48;7;3;15;10;0;5;1;174;0;31;93;48;1
CR_160653;24-JAN-12;0;49;49;6;5;5;6;0;5;1;174;1;31;93;34;1
CR_51576;06-APR-98;0;16;15;0;0;1;0;2;2;1;316;1;72;103;34;1
CR_143389;5-oct-10;0;9;10;7;3;5;6;1;5;1;174;1;103;29;34;1
CR_116135;12-DEC-06;1;30;35;7;3;15;10;1;6;2;174;2;103;29;34;1
CR_98714;7-sep-04;0;5;5;3;5;5;6;1;6;1;316;1;103;93;34;1
CR_133714;8-sep-08;1;42;42;7;3;15;10;0;5;1;325;1;42;142;34;1
CR_41272;4-jun-97;0;4;4;6;5;5;6;0;5;1;249;1;103;142;34;1
CR_196315;24-may-18;0;36;34;2;1;1;0;1;5;1;174;;92;93;43;1
CR_196017;6-oct-18;0;33;32;2;1;7;1;0;5;1;249;1;103;29;34;1
CR_39571;26-oct-96;0;38;38;10;3;6;4;2;6;1;0;1;72;29;34;1
CR_123508;22-sep-07;0;25;25;9;0;3;5;1;5;1;174;1;72;93;34;1
CR_116729;24-may-06;0;33;32;2;1;6;4;1;2;1;249;1;72;142;34;1
CR_41186;24-may-97;0;4;4;6;5;3;5;0;5;1;249;1;103;62;34;1
CR_14405;15-jul-93;0;26;27;9;0;3;5;1;2;1;316;1;72;142;34;1
CR_113369;13-sep-06;0;4;4;6;5;5;6;3;3;1;0;1;98;142;34;1
CR_108758;3-may-05;0;26;27;9;0;3;5;0;5;1;249;1;72;29;34;1
CR_87828;19-jun-02;0;36;34;2;1;6;4;0;5;1;249;1;92;29;34;1
CR_18361;30-APR-93;0;49;49;6;5;5;6;2;6;1;249;1;10;29;34;1
CR_162176;4-jul-13;0;6;6;4;1;6;4;0;5;1;174;1;103;142;34;1
CR_122071;19-jul-07;0;18;18;9;0;3;5;2;2;3;316;3;98;80;34;1
CR_42994;10-mar-97;7;5;5;3;5;9;8;0;5;1;174;0;112;107;43;1
CR_161493;25-APR-13;0;4;4;6;5;4;2;0;5;1;174;1;103;142;34;1
CR_113440;26-nov-06;0;4;4;6;5;4;2;2;5;1;0;1;72;80;34;1
CR_109983;27-APR-05;0;36;34;2;1;1;0;0;5;1;174;1;103;62;36;0
CR_106148;7-mar-05;0;4;4;6;5;5;6;1;6;5;174;5;72;29;34;1
CR_36736;31-may-96;0;24;24;0;0;8;3;1;2;1;316;1;72;29;34;1
CR_723;7-may-91;0;21;23;4;1;2;7;1;2;1;303;1;92;62;34;1
CR_48361;29-DEC-97;0;45;45;10;3;1;0;0;5;1;316;1;103;29;34;1
CR_171121;8-feb-14;0;37;37;0;0;2;7;2;2;1;249;1;92;29;34;1
CR_192327;23-nov-18;0;4;4;6;5;1;0;1;2;1;0;1;72;93;34;1
CR_46810;23-oct-97;0;36;34;2;1;1;0;0;5;1;102;0;18;133;46;1
CR_35829;5-mar-96;0;21;23;4;1;2;7;1;0;1;249;1;67;29;34;1
CR_142615;01-APR-10;0;4;4;6;5;4;2;1;6;1;0;1;54;80;34;1
CR_15052;22-sep-93;0;33;32;2;1;5;6;1;6;2;249;2;72;14;34;1
CR_183175;11-JAN-16;0;38;38;10;3;4;2;1;5;1;249;1;103;107;34;1
CR_44349;11-APR-97;0;21;23;4;1;2;7;1;6;1;174;0;103;80;43;1
CR_194867;1-nov-18;0;24;24;0;0;6;4;1;6;1;231;1;72;115;34;1
CR_197205;1-nov-18;0;40;40;2;1;3;5;1;2;4;43;4;112;142;34;0
CR_59241;29-jun-99;1;9;10;7;3;15;10;1;6;1;0;1;92;29;34;1
CR_156880;20-mar-12;1;23;21;4;1;17;11;0;5;1;174;1;103;80;34;1
CR_44041;20-DEC-97;0;21;23;4;1;5;6;1;2;2;0;2;103;142;34;1
CR_198439;24-jun-18;0;49;49;6;5;2;7;1;6;1;316;1;72;80;34;1
CR_103260;07-DEC-04;0;40;40;2;1;5;6;0;5;1;174;0;92;119;0;1
CR_126403;22-mar-07;0;46;46;3;5;6;4;1;6;1;332;1;116;107;34;1
CR_98687;21-jun-04;0;4;4;6;5;5;6;2;6;1;249;1;103;87;34;1
CR_180539;02-APR-16;0;21;23;4;1;6;4;0;5;1;174;1;18;29;34;1
CR_5544;21-DEC-92;0;11;11;7;3;3;5;1;6;1;316;1;98;62;34;1
CR_93354;14-jul-03;0;24;24;0;0;6;4;0;5;1;174;0;31;93;0;1
CR_98166;5-may-04;7;4;4;6;5;9;8;0;5;1;174;0;112;87;23;1
CR_4088;24-mar-91;0;40;40;2;1;3;5;1;5;1;174;1;92;29;34;1
CR_1657;13-AUG-91;0;33;32;2;1;7;1;0;5;1;174;0;116;93;0;1
CR_117277;20-JAN-06;0;36;34;2;1;1;0;0;5;1;174;0;92;130;43;1
CR_46616;04-JAN-97;0;36;34;2;1;1;0;1;5;1;174;0;103;130;43;1
CR_101472;18-feb-04;1;32;31;4;1;18;13;1;2;2;316;2;2;142;34;1
CR_193631;3-nov-18;0;15;14;3;5;5;6;1;6;2;249;2;92;87;34;1
CR_157007;01-JAN-12;0;24;24;0;0;6;4;1;6;2;206;2;98;80;34;0
CR_163625;4-mar-13;0;24;24;0;0;5;6;1;6;1;0;1;72;29;34;1
CR_152256;12-DEC-11;0;33;32;2;1;7;1;3;6;1;316;1;72;115;34;1
CR_9874;9-jun-92;0;39;39;6;5;3;5;6;2;2;0;2;72;142;34;1
CR_182391;2-nov-16;0;36;34;2;1;1;0;1;2;1;316;1;92;62;34;1
CR_157686;16-AUG-12;0;26;27;9;0;3;5;1;5;1;174;1;72;107;34;1
CR_34687;27-APR-96;7;6;6;4;1;9;8;0;5;1;174;1;103;29;34;1
CR_31797;17-mar-95;1;47;48;7;3;16;12;1;6;2;192;1;98;29;34;0
CR_72810;15-nov-01;0;3;2;3;5;1;0;1;6;1;316;1;98;29;34;1
CR_182925;13-JAN-16;0;37;37;0;0;6;4;1;6;1;249;1;103;62;34;1
CR_71476;01-JAN-00;0;45;45;10;3;5;6;1;1;1;174;0;18;93;46;1
CR_46183;14-mar-97;0;33;32;2;1;7;1;1;6;1;249;1;72;93;34;1
CR_35133;26-jun-96;0;16;15;0;0;5;6;3;6;1;174;1;72;29;34;1
CR_171317;29-sep-14;0;39;39;6;5;4;2;1;6;1;249;1;72;130;34;1
CR_130430;26-APR-08;0;24;24;0;0;4;2;1;2;1;277;1;103;142;34;1
CR_63884;14-feb-99;7;47;48;7;3;9;8;0;5;1;174;1;112;6;34;1
CR_65136;05-AUG-00;0;4;4;6;5;1;0;0;5;1;174;1;98;93;34;1
CR_23642;18-may-94;0;45;45;10;3;3;5;8;2;1;0;1;109;142;34;1
CR_130369;26-JAN-08;0;24;24;0;0;7;1;2;5;2;316;2;34;119;34;1
CR_174961;12-mar-15;0;24;24;0;0;4;2;2;2;1;316;1;98;62;34;1
CR_169759;21-jul-14;1;30;35;7;3;17;11;1;6;1;174;1;103;29;34;1
CR_165349;16-oct-13;0;37;37;0;0;5;6;1;6;1;316;1;111;115;34;1
CR_79488;09-APR-01;0;36;34;2;1;1;0;0;5;2;174;1;103;62;36;0
CR_148076;13-JAN-10;1;51;50;7;3;17;11;1;6;1;316;1;103;142;34;1
CR_153470;14-jun-11;0;42;42;7;3;7;1;1;2;1;313;0;42;80;0;1
CR_152631;31-AUG-11;0;36;34;2;1;1;0;3;5;1;174;1;92;93;36;0
CR_19531;17-sep-94;0;9;10;7;3;7;1;1;2;1;316;1;67;142;34;1
CR_68092;21-AUG-00;0;21;23;4;1;2;7;0;5;1;249;1;72;29;34;1
CR_51948;24-nov-98;7;21;23;4;1;9;8;1;6;2;174;1;103;62;9;0
CR_119322;11-nov-06;0;49;49;6;5;4;2;0;5;1;174;0;42;87;43;1
CR_62225;26-oct-99;1;36;34;2;1;15;10;0;5;1;249;1;92;93;34;1
CR_4269;20-oct-91;1;49;49;6;5;15;10;0;5;2;249;2;116;133;34;1
CR_174088;26-nov-15;0;17;16;0;0;4;2;1;6;1;0;1;103;29;34;1
CR_162528;16-AUG-13;0;16;15;0;0;6;4;1;6;1;316;1;109;29;34;1
CR_142148;12-feb-10;0;4;4;6;5;1;0;2;2;1;316;1;72;142;34;1
CR_92779;8-nov-03;0;21;23;4;1;6;4;1;6;1;0;0;72;142;34;1
CR_80135;21-APR-01;0;37;37;0;0;2;7;1;6;1;249;1;72;103;34;1
CR_30548;19-JAN-95;0;37;37;0;0;7;1;1;6;1;316;1;67;29;34;1
CR_138458;21-may-09;0;26;27;9;0;6;4;0;5;1;249;1;103;29;34;1
CR_88839;29-sep-02;0;45;45;10;3;1;0;1;6;1;0;1;98;29;34;1
CR_181537;24-DEC-16;0;27;26;1;3;7;1;1;5;1;127;0;42;136;0;1
CR_120870;11-mar-07;0;4;4;6;5;2;7;1;6;2;249;2;72;107;34;1
CR_3025;18-jun-91;0;36;34;2;1;1;0;1;2;1;0;1;92;62;34;1
CR_146334;22-feb-10;3;36;34;2;1;9;8;0;5;2;174;0;92;29;43;1
CR_49747;27-AUG-98;0;4;4;6;5;1;0;2;2;1;316;1;103;142;34;1
CR_184260;29-JAN-16;0;49;49;6;5;2;7;1;6;1;316;1;72;107;34;1
CR_104249;26-nov-04;0;47;48;7;3;5;6;1;6;2;249;0;54;29;34;1
CR_105463;01-APR-05;0;4;4;6;5;4;2;1;6;1;316;1;2;136;34;1
CR_113125;05-DEC-06;0;4;4;6;5;1;0;3;6;1;174;1;72;142;34;1
CR_13472;28-jun-93;0;21;23;4;1;2;7;3;2;1;316;1;92;142;34;1
CR_25665;03-DEC-95;0;4;4;6;5;5;6;0;5;1;102;0;112;119;48;1
CR_97302;7-jul-04;1;3;2;3;5;16;12;0;5;1;218;0;72;119;48;1
CR_163326;1-oct-13;1;22;22;7;3;15;10;1;2;1;316;1;92;14;34;1
CR_16199;15-jun-93;0;36;34;2;1;9;8;0;5;1;174;0;103;29;43;1
CR_111811;28-AUG-05;0;49;49;6;5;6;4;1;6;1;316;1;103;80;34;1
CR_149037;6-sep-11;0;4;4;6;5;3;5;3;2;1;316;1;72;80;34;1
CR_85513;09-AUG-02;1;22;22;7;3;15;10;1;2;1;174;1;113;142;34;1
CR_174675;27-mar-15;0;21;23;4;1;2;7;1;2;2;249;2;103;103;34;1
CR_183919;15-AUG-16;0;47;48;7;3;4;2;1;5;1;325;0;111;142;23;1
CR_116059;18-APR-06;1;29;29;9;0;13;18;1;6;1;248;1;103;77;34;1
CR_181515;19-nov-16;0;26;27;9;0;3;5;1;5;1;277;1;103;53;34;1
CR_145859;12-JAN-10;0;36;34;2;1;7;1;1;6;1;316;1;92;29;34;1
CR_82658;24-may-02;0;4;4;6;5;4;2;0;5;2;249;2;112;29;34;1
CR_25799;2-nov-95;0;4;4;6;5;1;0;0;5;2;174;2;103;29;34;1
CR_127722;17-may-08;0;4;4;6;5;1;0;4;6;1;0;1;72;29;34;1
CR_13827;22-mar-93;1;22;22;7;3;15;10;0;5;1;174;1;103;14;34;1
CR_182951;09-JAN-16;0;37;37;0;0;3;5;1;2;1;316;1;98;130;34;1
CR_79937;12-sep-01;0;37;37;0;0;7;1;0;5;2;174;2;72;130;34;1
CR_107240;29-sep-05;1;20;20;10;3;16;12;1;2;1;0;1;103;53;34;1
CR_176437;02-DEC-15;0;36;34;2;1;1;0;1;5;1;316;1;92;93;34;1
CR_46868;9-feb-97;0;36;34;2;1;1;0;5;6;1;0;1;92;62;34;1
CR_43798;12-may-97;0;16;15;0;0;1;0;2;6;1;174;1;72;93;34;1
CR_23708;4-jun-94;0;45;45;10;3;3;5;1;2;1;316;1;48;142;34;1
CR_62340;1-jul-99;0;36;34;2;1;1;0;0;5;1;174;0;92;29;48;1
CR_166690;2-jul-13;0;49;49;6;5;2;7;0;5;1;174;1;98;0;34;1
CR_47143;5-jun-97;1;36;34;2;1;15;10;1;6;1;249;1;92;29;34;1
CR_44061;2-nov-97;0;21;23;4;1;5;6;2;5;1;174;0;112;29;48;1
CR_15609;11-mar-93;0;36;34;2;1;8;3;0;5;1;249;1;92;29;34;1
CR_187999;24-JAN-17;5;24;24;0;0;18;13;1;2;1;0;1;98;57;34;1
CR_173802;23-APR-15;0;7;8;7;3;2;7;0;5;1;249;1;18;93;34;1
CR_182305;18-sep-16;0;36;34;2;1;1;0;1;2;1;316;1;103;62;34;1
CR_95998;22-mar-03;7;44;44;1;3;9;8;1;5;1;174;0;112;62;34;1
CR_52493;8-feb-98;0;22;22;7;3;2;7;4;2;1;0;1;18;142;34;1
CR_143565;21-jun-10;0;16;15;0;0;4;2;2;6;1;0;1;72;29;34;1
CR_9713;31-oct-92;0;39;39;6;5;4;2;2;6;4;249;4;103;80;34;1
CR_71850;8-feb-00;1;47;48;7;3;15;10;3;6;1;303;1;72;29;34;1
CR_159843;21-sep-12;1;44;44;1;3;15;10;1;6;1;208;0;72;107;48;1
CR_74235;05-DEC-01;0;4;4;6;5;3;5;0;5;1;249;1;116;130;34;1
CR_184296;29-jul-16;0;49;49;6;5;2;7;1;5;1;249;1;72;29;34;1
CR_50476;21-may-98;0;4;4;6;5;2;7;1;6;1;249;1;103;103;34;1
CR_126718;20-jul-07;0;47;48;7;3;5;6;1;2;1;316;1;34;130;34;1
CR_48659;11-oct-97;0;49;49;6;5;4;2;0;5;1;316;1;103;29;34;1
CR_46933;14-may-97;0;36;34;2;1;1;0;1;5;2;174;1;92;93;36;0
CR_15914;15-sep-93;0;36;34;2;1;1;0;0;5;1;127;0;103;93;43;1
CR_153518;3-mar-11;0;44;44;1;3;6;4;1;6;1;249;1;24;29;34;1
CR_33173;7-may-96;0;4;4;6;5;1;0;2;2;1;249;1;48;80;34;1
CR_82395;14-mar-02;0;4;4;6;5;4;2;0;5;1;174;1;103;29;34;1
CR_48979;21-APR-98;0;3;2;3;5;1;0;1;6;1;0;1;72;80;34;1
CR_23166;23-APR-94;0;40;40;2;1;5;6;1;6;1;316;1;72;142;34;1
CR_191756;05-JAN-18;0;3;2;3;5;1;0;0;5;1;249;1;103;93;34;1
CR_47214;22-sep-97;1;36;34;2;1;15;10;0;5;1;249;1;92;93;34;1
CR_71898;31-may-00;5;47;48;7;3;13;18;1;2;1;218;0;116;53;48;1
CR_29783;24-nov-95;1;36;34;2;1;15;10;0;5;1;174;0;92;29;48;1
CR_32912;1-jul-96;0;4;4;6;5;1;0;1;6;1;316;1;103;130;34;1
CR_124376;31-JAN-07;0;33;32;2;1;8;3;0;5;1;174;0;112;93;43;1
CR_59031;12-APR-99;0;7;8;7;3;2;7;1;2;2;316;2;98;62;34;1
CR_41416;23-nov-97;0;4;4;6;5;6;4;1;6;3;249;3;72;29;34;1
CR_180383;21-APR-16;0;19;19;1;3;7;1;0;5;1;174;0;86;130;0;1
CR_171530;14-APR-14;0;44;44;1;3;7;1;1;6;1;249;1;59;130;34;1
CR_174956;04-AUG-15;0;24;24;0;0;6;4;2;6;1;249;1;72;29;34;1
CR_13647;6-nov-93;1;22;22;7;3;15;10;0;5;1;174;0;92;29;48;1
CR_158891;25-mar-12;0;36;34;2;1;1;0;0;5;2;174;0;92;93;43;1
CR_115649;28-AUG-06;0;24;24;0;0;5;6;1;6;1;0;1;103;29;34;1
CR_192013;15-nov-18;0;4;4;6;5;2;7;1;6;3;254;2;34;29;34;0
CR_144553;17-APR-10;1;24;24;0;0;15;10;1;6;1;249;1;103;29;34;1
CR_119437;10-nov-06;0;49;49;6;5;2;7;0;5;1;249;1;92;93;34;1
CR_97096;19-sep-04;0;3;2;3;5;4;2;0;5;1;174;1;103;93;34;1
CR_18162;28-JAN-93;0;49;49;6;5;5;6;3;6;2;249;2;103;14;34;1
CR_51787;8-sep-98;0;19;19;1;3;6;4;0;5;1;174;1;103;107;34;1
CR_103614;20-may-04;0;44;44;1;3;5;6;1;6;1;231;0;10;142;0;1
CR_38658;24-mar-96;0;36;34;2;1;1;0;0;5;1;174;0;92;93;43;1
CR_145299;19-mar-10;0;33;32;2;1;8;3;0;5;1;174;0;92;29;43;1
CR_67612;12-jun-00;3;18;18;9;0;9;8;1;6;1;316;0;87;29;34;1
CR_195359;22-nov-18;0;30;35;7;3;8;3;1;6;3;249;3;109;80;34;1
CR_3296;23-jul-91;7;36;34;2;1;9;8;0;5;1;249;1;92;142;34;1
CR_55317;04-APR-98;0;38;38;10;3;8;3;1;6;6;0;6;72;29;34;1
CR_8484;29-DEC-92;0;36;34;2;1;1;0;0;5;1;249;1;92;93;34;1
CR_21729;22-APR-94;0;36;34;2;1;4;2;0;5;1;249;1;92;142;34;1
CR_174335;9-oct-15;0;19;19;1;3;6;4;1;6;1;316;1;48;29;34;1
CR_177818;28-may-15;0;47;48;7;3;4;2;1;2;1;249;1;103;142;34;1
CR_124927;11-jun-07;0;36;34;2;1;1;0;0;5;2;174;0;92;29;43;1
CR_11718;22-AUG-93;1;5;5;3;5;15;10;0;5;1;249;1;92;29;34;1
CR_119392;12-feb-06;0;49;49;6;5;4;2;1;0;1;316;1;12;107;34;1
CR_84069;30-sep-02;0;5;5;3;5;3;5;1;5;1;174;0;103;142;34;1
CR_138330;10-jun-09;0;25;25;9;0;3;5;1;6;1;0;1;72;62;34;1
CR_21463;15-sep-94;0;33;32;2;1;6;4;0;5;1;174;0;92;80;50;1
CR_122311;17-may-07;0;21;23;4;1;5;6;0;5;1;303;1;72;142;34;1
CR_155589;15-JAN-12;0;5;5;3;5;5;6;0;5;2;174;1;103;80;24;0
CR_30257;11-feb-95;0;36;34;2;1;4;2;1;6;1;249;1;92;29;34;1
CR_949;15-oct-91;1;22;22;7;3;15;10;0;5;2;174;0;103;119;43;1
CR_162183;16-jul-13;0;6;6;4;1;4;2;1;6;3;249;3;72;29;34;1
CR_99335;16-may-04;0;16;15;0;0;5;6;0;5;2;179;1;42;93;9;0
CR_89255;22-jun-02;0;47;48;7;3;3;5;1;5;1;174;0;103;14;34;1
CR_119401;23-jun-06;0;49;49;6;5;4;2;1;6;2;303;2;92;62;34;1
CR_150036;4-mar-11;0;15;14;3;5;4;2;1;5;3;185;3;103;87;34;0
CR_174117;30-mar-15;0;17;16;0;0;2;7;0;5;1;174;1;24;119;34;1
CR_94896;25-JAN-03;0;36;34;2;1;1;0;0;5;1;174;0;92;93;43;1
CR_21442;22-sep-94;0;33;32;2;1;7;1;0;5;1;174;0;103;29;43;1
CR_61587;7-nov-99;0;33;32;2;1;8;3;1;6;1;249;1;103;62;34;1
CR_97457;24-jul-04;1;4;4;6;5;15;10;0;5;1;174;1;103;107;34;1
CR_146313;2-may-10;0;36;34;2;1;1;0;1;5;1;0;1;92;80;34;1
CR_6866;04-DEC-92;0;24;24;0;0;4;2;1;6;2;249;2;72;29;34;1
CR_188193;18-APR-17;0;25;25;9;0;3;5;1;5;1;174;;18;53;46;1
CR_94897;26-JAN-03;0;36;34;2;1;1;0;0;5;1;174;0;92;130;43;1
CR_20638;29-oct-94;0;24;24;0;0;5;6;2;6;2;174;2;109;29;34;1
CR_96272;11-sep-03;0;45;45;10;3;1;0;0;5;1;174;0;72;29;23;1
CR_73201;28-sep-01;0;4;4;6;5;4;2;1;6;2;249;2;72;93;34;1
CR_40206;8-jun-96;0;45;45;10;3;3;5;3;2;1;316;1;12;142;34;1
CR_187508;08-APR-17;0;21;23;4;1;2;7;1;6;1;316;1;72;29;34;1
CR_2347;24-JAN-91;0;33;32;2;1;7;1;1;5;1;249;1;103;80;34;1
CR_113973;23-jul-06;0;9;10;7;3;8;3;1;6;1;249;1;103;29;34;1
CR_110773;1-jul-05;0;40;40;2;1;1;0;0;5;1;174;1;112;93;34;1
CR_186672;10-oct-17;0;18;18;9;0;8;3;3;6;1;249;1;112;103;34;1
CR_20383;15-sep-94;0;22;22;7;3;2;7;1;6;1;0;1;72;29;34;1
CR_74582;23-sep-01;0;4;4;6;5;1;0;0;5;1;174;1;24;80;34;1
CR_139150;29-jun-09;0;33;32;2;1;6;4;1;2;1;249;1;98;142;34;1
CR_37680;29-APR-96;0;33;32;2;1;5;6;0;5;2;249;2;103;29;34;1
CR_46623;21-JAN-97;0;36;34;2;1;1;0;1;5;1;249;1;92;29;34;1
CR_16253;15-nov-93;1;36;34;2;1;15;10;1;6;1;316;1;92;29;34;1
CR_102257;28-may-04;0;35;30;3;5;1;0;4;6;1;249;1;109;29;34;1
CR_68815;16-AUG-00;0;24;24;0;0;7;1;0;5;1;174;1;112;29;34;1
CR_167179;16-sep-14;0;4;4;6;5;7;1;1;6;2;174;2;103;87;34;1
CR_135159;24-JAN-09;0;3;2;3;5;1;0;0;5;1;174;1;103;29;34;1
CR_89094;18-sep-02;0;47;48;7;3;7;1;0;5;2;204;0;18;53;46;0
CR_14804;19-DEC-93;0;33;32;2;1;9;8;2;2;1;249;1;103;142;34;1
CR_178165;31-AUG-15;0;50;51;0;0;4;2;0;5;1;244;1;111;0;34;1
CR_177383;17-mar-15;1;44;44;1;3;15;10;1;2;3;316;3;59;130;34;1
CR_63869;13-feb-99;1;47;48;7;3;15;10;0;5;1;174;1;103;93;34;1
CR_19266;3-oct-94;0;5;5;3;5;2;7;2;6;1;316;1;72;93;34;1
CR_194624;5-jun-18;0;23;21;4;1;5;6;1;6;1;249;1;103;87;34;1
CR_94111;30-JAN-03;0;33;32;2;1;5;6;0;5;1;174;0;18;133;46;1
CR_72354;09-APR-00;0;49;49;6;5;2;7;3;6;1;316;1;103;62;34;1
CR_21562;20-may-94;0;33;32;2;1;6;4;1;6;1;316;1;92;29;34;1
CR_197071;28-may-18;0;39;39;6;5;4;2;0;5;1;316;1;72;62;34;1
CR_11831;23-sep-93;0;5;5;3;5;3;5;2;6;1;249;1;72;29;34;1
CR_73517;7-sep-01;0;4;4;6;5;1;0;0;5;1;174;1;103;93;34;1
CR_41045;16-mar-97;0;3;2;3;5;1;0;0;5;1;249;1;112;93;34;1
CR_110779;11-mar-05;0;40;40;2;1;1;0;3;6;1;0;1;72;29;34;1
CR_165712;25-may-13;1;39;39;6;5;16;12;1;6;3;249;3;72;29;34;1
CR_197501;27-AUG-18;0;45;45;10;3;7;1;1;6;1;74;0;67;0;0;1
CR_104406;16-nov-04;0;49;49;6;5;4;2;0;5;1;249;1;18;29;34;1
CR_38793;30-sep-96;0;36;34;2;1;1;0;0;5;1;174;0;92;93;48;1
CR_75959;21-sep-01;7;16;15;0;0;9;8;0;5;1;174;1;112;62;34;1
CR_126481;21-feb-07;1;47;48;7;3;16;12;0;5;1;174;0;18;138;46;1
CR_175741;03-AUG-15;0;33;32;2;1;7;1;0;5;1;174;0;59;93;23;1
CR_187390;28-DEC-17;0;21;23;4;1;2;7;1;6;1;0;1;92;29;34;1
CR_149301;5-oct-11;0;4;4;6;5;5;6;1;6;2;249;2;111;62;34;1
CR_147522;21-may-10;0;46;46;3;5;4;2;2;6;1;316;1;54;62;34;1
CR_120724;8-feb-07;1;4;4;6;5;15;10;1;5;2;145;1;103;29;34;0
CR_52857;16-jul-98;1;24;24;0;0;15;10;1;5;1;313;0;113;138;0;1
CR_195272;16-may-18;0;26;27;9;0;3;5;3;2;1;316;1;72;29;34;1
CR_184918;15-AUG-17;1;4;4;6;5;15;10;1;5;1;0;1;113;29;34;1
CR_50551;26-mar-98;0;4;4;6;5;4;2;7;2;1;0;1;72;80;34;1
CR_187439;25-AUG-17;0;21;23;4;1;2;7;0;5;1;174;1;103;93;34;1
CR_123136;23-jul-07;0;24;24;0;0;7;1;2;6;1;249;1;24;29;34;1
